query_index,query_id,query_camera,top1_index,top1_id,top1_camera,top1_score,top1_correct,ap
379,Hospital_000__Person_0026,Camera_03,387,Hospital_000__Person_0026,Camera_24,0.9338563680648804,1,0.5587308892786025
380,Hospital_000__Person_0026,Camera_04,389,Hospital_000__Person_0026,Camera_27,0.9183841347694397,1,0.1505963866083662
381,Hospital_000__Person_0026,Camera_05,386,Hospital_000__Person_0026,Camera_22,0.9844741225242615,1,0.6865587953402988
382,Hospital_000__Person_0026,Camera_06,376,Hospital_000__Person_0025,Camera_31,0.9688773155212402,0,0.12221432933046651
383,Hospital_000__Person_0026,Camera_08,196,Hospital_000__Person_0013,Camera_27,0.9670930504798889,0,0.06628397597802388
384,Hospital_000__Person_0026,Camera_09,381,Hospital_000__Person_0026,Camera_05,0.9800568222999573,1,0.6741784049381918
385,Hospital_000__Person_0026,Camera_20,388,Hospital_000__Person_0026,Camera_26,0.9798842072486877,1,0.6751398607515492
386,Hospital_000__Person_0026,Camera_22,381,Hospital_000__Person_0026,Camera_05,0.9844741225242615,1,0.7021150904459174
387,Hospital_000__Person_0026,Camera_24,386,Hospital_000__Person_0026,Camera_22,0.9680976867675781,1,0.7001770573367859
388,Hospital_000__Person_0026,Camera_26,385,Hospital_000__Person_0026,Camera_20,0.9798842072486877,1,0.48586967456897223
389,Hospital_000__Person_0026,Camera_27,175,Hospital_000__Person_0012,Camera_08,0.9737116694450378,0,0.06363262327648239
390,Hospital_000__Person_0027,Camera,1007,Warehouse_015__Person_0186,Camera_10,0.9689189195632935,0,0.0159853806766002
391,Hospital_000__Person_0027,Camera_01,307,Hospital_000__Person_0021,Camera,0.9642571806907654,0,0.27673191746396636
392,Hospital_000__Person_0027,Camera_03,400,Hospital_000__Person_0027,Camera_24,0.9800090789794922,1,0.5241526056384274
393,Hospital_000__Person_0027,Camera_05,396,Hospital_000__Person_0027,Camera_09,0.9882912635803223,1,0.5005370562592155
394,Hospital_000__Person_0027,Camera_06,396,Hospital_000__Person_0027,Camera_09,0.9812601208686829,1,0.5059293878900433
395,Hospital_000__Person_0027,Camera_08,196,Hospital_000__Person_0013,Camera_27,0.9751577377319336,0,0.014449284776229913
396,Hospital_000__Person_0027,Camera_09,393,Hospital_000__Person_0027,Camera_05,0.9882912635803223,1,0.5406276348752733
397,Hospital_000__Person_0027,Camera_20,392,Hospital_000__Person_0027,Camera_03,0.9792690277099609,1,0.5073583883965382
398,Hospital_000__Person_0027,Camera_22,401,Hospital_000__Person_0027,Camera_26,0.9758300185203552,1,0.4833122340343103
399,Hospital_000__Person_0027,Camera_23,90,Hospital_000__Person_0006,Camera_24,0.8760650753974915,0,0.028670440734499064
400,Hospital_000__Person_0027,Camera_24,392,Hospital_000__Person_0027,Camera_03,0.9800090789794922,1,0.6448285899629559
401,Hospital_000__Person_0027,Camera_26,398,Hospital_000__Person_0027,Camera_22,0.9758300185203552,1,0.47879745618922454
402,Hospital_000__Person_0027,Camera_27,291,Hospital_000__Person_0020,Camera,0.9608254432678223,0,0.023659492840989865
403,Hospital_000__Person_0027,Camera_31,904,Warehouse_015__Person_0174,Camera_07,0.9238275289535522,0,0.023658574986886154
404,Hospital_000__Person_0028,Camera,412,Hospital_000__Person_0028,Camera_20,0.9624570608139038,1,0.7294898994525791
405,Hospital_000__Person_0028,Camera_01,417,Hospital_000__Person_0028,Camera_27,0.951472282409668,1,0.6428848877412363
406,Hospital_000__Person_0028,Camera_03,409,Hospital_000__Person_0028,Camera_06,0.989158034324646,1,0.5775957852526195
407,Hospital_000__Person_0028,Camera_04,544,Hospital_000__Person_0038,Camera_08,0.9736158847808838,0,0.2706701120070851
408,Hospital_000__Person_0028,Camera_05,415,Hospital_000__Person_0028,Camera_24,0.9917052388191223,1,0.5722097627557439
409,Hospital_000__Person_0028,Camera_06,411,Hospital_000__Person_0028,Camera_09,0.9918146133422852,1,0.590389685639092
410,Hospital_000__Person_0028,Camera_08,407,Hospital_000__Person_0028,Camera_04,0.9659038782119751,1,0.44862051107895495
411,Hospital_000__Person_0028,Camera_09,409,Hospital_000__Person_0028,Camera_06,0.9918146133422852,1,0.6033941091921909
412,Hospital_000__Person_0028,Camera_20,547,Hospital_000__Person_0038,Camera_14,0.9748887419700623,0,0.564868339235432
413,Hospital_000__Person_0028,Camera_22,415,Hospital_000__Person_0028,Camera_24,0.9923399090766907,1,0.5820777855650253
414,Hospital_000__Person_0028,Camera_23,427,Hospital_000__Person_0029,Camera_24,0.8968453407287598,0,0.07856453670402133
415,Hospital_000__Person_0028,Camera_24,413,Hospital_000__Person_0028,Camera_22,0.9923399090766907,1,0.6037379732663446
416,Hospital_000__Person_0028,Camera_26,411,Hospital_000__Person_0028,Camera_09,0.9603195190429688,1,0.6692271686050691
417,Hospital_000__Person_0028,Camera_27,549,Hospital_000__Person_0038,Camera_20,0.9708918929100037,0,0.5275980304260847
418,Hospital_000__Person_0029,Camera_02,420,Hospital_000__Person_0029,Camera_10,0.9602002501487732,1,0.33382358389989775
419,Hospital_000__Person_0029,Camera_03,81,Hospital_000__Person_0005,Camera_28,0.9630545973777771,0,0.040344176431485856
420,Hospital_000__Person_0029,Camera_10,418,Hospital_000__Person_0029,Camera_02,0.9602002501487732,1,0.49726337600415943
421,Hospital_000__Person_0029,Camera_12,418,Hospital_000__Person_0029,Camera_02,0.9099188446998596,1,0.2651180506139701
422,Hospital_000__Person_0029,Camera_13,424,Hospital_000__Person_0029,Camera_17,0.9969702363014221,1,0.4751792572814647
423,Hospital_000__Person_0029,Camera_16,428,Hospital_000__Person_0029,Camera_25,0.9888060688972473,1,0.5044975454277473
424,Hospital_000__Person_0029,Camera_17,422,Hospital_000__Person_0029,Camera_13,0.9969702363014221,1,0.419695075972861
425,Hospital_000__Person_0029,Camera_21,428,Hospital_000__Person_0029,Camera_25,0.9886280298233032,1,0.499850299371245
426,Hospital_000__Person_0029,Camera_23,428,Hospital_000__Person_0029,Camera_25,0.9895739555358887,1,0.5552514197014548
427,Hospital_000__Person_0029,Camera_24,419,Hospital_000__Person_0029,Camera_03,0.9504984021186829,1,0.13104600131996602
428,Hospital_000__Person_0029,Camera_25,426,Hospital_000__Person_0029,Camera_23,0.9895739555358887,1,0.5322926337329923
429,Hospital_000__Person_0029,Camera_28,425,Hospital_000__Person_0029,Camera_21,0.9498363137245178,1,0.3401785068620785
430,Hospital_000__Person_0029,Camera_29,425,Hospital_000__Person_0029,Camera_21,0.976333737373352,1,0.5160205073226606
431,Hospital_000__Person_0029,Camera_30,428,Hospital_000__Person_0029,Camera_25,0.9861028790473938,1,0.555004698423957
432,Hospital_000__Person_0030,Camera_03,439,Hospital_000__Person_0030,Camera_22,0.9939076900482178,1,0.7507819575060954
433,Hospital_000__Person_0030,Camera_04,500,Hospital_000__Person_0034,Camera_28,0.9672280550003052,0,0.11148246949317306
434,Hospital_000__Person_0030,Camera_05,441,Hospital_000__Person_0030,Camera_26,0.9171640276908875,1,0.35747007541200376
435,Hospital_000__Person_0030,Camera_07,441,Hospital_000__Person_0030,Camera_26,0.9084519743919373,1,0.5126839364339364
436,Hospital_000__Person_0030,Camera_08,442,Hospital_000__Person_0030,Camera_27,0.9921656847000122,1,0.4116654333646368
437,Hospital_000__Person_0030,Camera_18,442,Hospital_000__Person_0030,Camera_27,0.9882283210754395,1,0.39195434830379927
438,Hospital_000__Person_0030,Camera_19,442,Hospital_000__Person_0030,Camera_27,0.9848406314849854,1,0.42136839962938377
439,Hospital_000__Person_0030,Camera_22,432,Hospital_000__Person_0030,Camera_03,0.9939076900482178,1,0.7469696969696968
440,Hospital_000__Person_0030,Camera_24,439,Hospital_000__Person_0030,Camera_22,0.9821418523788452,1,0.6853044157002676
441,Hospital_000__Person_0030,Camera_26,434,Hospital_000__Person_0030,Camera_05,0.9171640276908875,1,0.6428153268475849
442,Hospital_000__Person_0030,Camera_27,436,Hospital_000__Person_0030,Camera_08,0.9921656847000122,1,0.40838026840290104
443,Hospital_000__Person_0031,Camera_03,448,Hospital_000__Person_0031,Camera_19,0.9716429710388184,1,0.269439838244989
444,Hospital_000__Person_0031,Camera_04,447,Hospital_000__Person_0031,Camera_16,0.981078028678894,1,0.6990420793292966
445,Hospital_000__Person_0031,Camera_07,449,Hospital_000__Person_0031,Camera_21,0.9706588387489319,1,0.3048506109383662
446,Hospital_000__Person_0031,Camera_10,449,Hospital_000__Person_0031,Camera_21,0.9814090132713318,1,0.6058251286777508
447,Hospital_000__Person_0031,Camera_16,450,Hospital_000__Person_0031,Camera_23,0.9921509027481079,1,0.6909811904741733
448,Hospital_000__Person_0031,Camera_19,443,Hospital_000__Person_0031,Camera_03,0.9716429710388184,1,0.27643448582705565
449,Hospital_000__Person_0031,Camera_21,450,Hospital_000__Person_0031,Camera_23,0.9833859801292419,1,0.6258552597783564
450,Hospital_000__Person_0031,Camera_23,447,Hospital_000__Person_0031,Camera_16,0.9921509027481079,1,0.6852361490704189
451,Hospital_000__Person_0031,Camera_24,443,Hospital_000__Person_0031,Camera_03,0.9545450806617737,1,0.20071750132740054
452,Hospital_000__Person_0031,Camera_25,447,Hospital_000__Person_0031,Camera_16,0.9856685400009155,1,0.6581716066715776
453,Hospital_000__Person_0031,Camera_28,165,Hospital_000__Person_0011,Camera_24,0.9250996708869934,0,0.030769159923322378
454,Hospital_000__Person_0031,Camera_29,452,Hospital_000__Person_0031,Camera_25,0.9782348871231079,1,0.6487201545652099
455,Hospital_000__Person_0031,Camera_30,452,Hospital_000__Person_0031,Camera_25,0.9796201586723328,1,0.6621153279308767
456,Hospital_000__Person_0032,Camera_03,462,Hospital_000__Person_0032,Camera_18,0.9278088212013245,1,0.6448976448907843
457,Hospital_000__Person_0032,Camera_04,467,Hospital_000__Person_0032,Camera_27,0.9625208377838135,1,0.3455121426021952
458,Hospital_000__Person_0032,Camera_05,283,Hospital_000__Person_0019,Camera_20,0.9654775261878967,0,0.006552397922598514
459,Hospital_000__Person_0032,Camera_07,463,Hospital_000__Person_0032,Camera_19,0.9665079116821289,1,0.5643152577114046
460,Hospital_000__Person_0032,Camera_08,467,Hospital_000__Person_0032,Camera_27,0.9791558384895325,1,0.4862692587940112
461,Hospital_000__Person_0032,Camera_09,462,Hospital_000__Person_0032,Camera_18,0.9211073517799377,1,0.6809881604271065
462,Hospital_000__Person_0032,Camera_18,459,Hospital_000__Person_0032,Camera_07,0.9454955458641052,1,0.8857142857142858
463,Hospital_000__Person_0032,Camera_19,460,Hospital_000__Person_0032,Camera_08,0.9762755632400513,1,0.5469770530246418
464,Hospital_000__Person_0032,Camera_22,465,Hospital_000__Person_0032,Camera_24,0.9679672122001648,1,0.7440820681579063
465,Hospital_000__Person_0032,Camera_24,464,Hospital_000__Person_0032,Camera_22,0.9679672122001648,1,0.6101172718736301
466,Hospital_000__Person_0032,Camera_26,164,Hospital_000__Person_0011,Camera_23,0.9531022906303406,0,0.11382509707304532
467,Hospital_000__Person_0032,Camera_27,460,Hospital_000__Person_0032,Camera_08,0.9791558384895325,1,0.4093682852401149
468,Hospital_000__Person_0033,Camera,469,Hospital_000__Person_0033,Camera_01,0.9872808456420898,1,0.5064132861153845
469,Hospital_000__Person_0033,Camera_01,468,Hospital_000__Person_0033,Camera,0.9872808456420898,1,0.4396794459125273
470,Hospital_000__Person_0033,Camera_03,473,Hospital_000__Person_0033,Camera_06,0.9927210807800293,1,0.5092906933080806
471,Hospital_000__Person_0033,Camera_04,349,Hospital_000__Person_0023,Camera_27,0.9602687358856201,0,0.06738785613307091
472,Hospital_000__Person_0033,Camera_05,473,Hospital_000__Person_0033,Camera_06,0.987473726272583,1,0.4775994889945828
473,Hospital_000__Person_0033,Camera_06,470,Hospital_000__Person_0033,Camera_03,0.9927210807800293,1,0.5354520515150373
474,Hospital_000__Person_0033,Camera_08,389,Hospital_000__Person_0026,Camera_27,0.9565803408622742,0,0.0311278865108789
475,Hospital_000__Person_0033,Camera_09,481,Hospital_000__Person_0033,Camera_24,0.9902003407478333,1,0.4592352044528372
476,Hospital_000__Person_0033,Camera_14,472,Hospital_000__Person_0033,Camera_05,0.967043399810791,1,0.2985312775887857
477,Hospital_000__Person_0033,Camera_19,1286,Warehouse_015__Person_0233,Camera_03,0.8554440140724182,0,0.03910860960815416
478,Hospital_000__Person_0033,Camera_20,480,Hospital_000__Person_0033,Camera_23,0.9653291702270508,1,0.22457328904748494
479,Hospital_000__Person_0033,Camera_22,481,Hospital_000__Person_0033,Camera_24,0.9892510771751404,1,0.4013099009399597
480,Hospital_000__Person_0033,Camera_23,478,Hospital_000__Person_0033,Camera_20,0.9653291702270508,1,0.20549132663056688
481,Hospital_000__Person_0033,Camera_24,475,Hospital_000__Person_0033,Camera_09,0.9902003407478333,1,0.47032960180535854
482,Hospital_000__Person_0033,Camera_25,80,Hospital_000__Person_0005,Camera_24,0.8001723885536194,0,0.017520140421572277
483,Hospital_000__Person_0033,Camera_26,479,Hospital_000__Person_0033,Camera_22,0.9637221693992615,1,0.13456627645489197
484,Hospital_000__Person_0033,Camera_27,468,Hospital_000__Person_0033,Camera,0.9663279056549072,1,0.31891359341014874
485,Hospital_000__Person_0033,Camera_28,266,Hospital_000__Person_0018,Camera_19,0.7961528301239014,0,0.028710339063918414
486,Hospital_000__Person_0033,Camera_31,493,Hospital_000__Person_0034,Camera_16,0.970848023891449,0,0.02079605861944588
487,Hospital_000__Person_0034,Camera_02,496,Hospital_000__Person_0034,Camera_21,0.9826651811599731,1,0.6182229590777748
488,Hospital_000__Person_0034,Camera_03,498,Hospital_000__Person_0034,Camera_24,0.9840571284294128,1,0.1934633627278413
489,Hospital_000__Person_0034,Camera_04,283,Hospital_000__Person_0019,Camera_20,0.9810378551483154,0,0.027791987053961582
490,Hospital_000__Person_0034,Camera_07,0,Hospital_000__Person_0000,Camera,0.9852723479270935,0,0.24559908922626128
491,Hospital_000__Person_0034,Camera_10,497,Hospital_000__Person_0034,Camera_23,0.9901002645492554,1,0.6576369935021642
492,Hospital_000__Person_0034,Camera_13,494,Hospital_000__Person_0034,Camera_17,0.9954366087913513,1,0.5322010271833607
493,Hospital_000__Person_0034,Camera_16,499,Hospital_000__Person_0034,Camera_25,0.9904847145080566,1,0.4128059369558916
494,Hospital_000__Person_0034,Camera_17,492,Hospital_000__Person_0034,Camera_13,0.9954366087913513,1,0.5132688387308652
495,Hospital_000__Person_0034,Camera_19,498,Hospital_000__Person_0034,Camera_24,0.9649873375892639,1,0.3925880277519362
496,Hospital_000__Person_0034,Camera_21,497,Hospital_000__Person_0034,Camera_23,0.9901199340820312,1,0.6902041379484866
497,Hospital_000__Person_0034,Camera_23,496,Hospital_000__Person_0034,Camera_21,0.9901199340820312,1,0.6492258918032449
498,Hospital_000__Person_0034,Camera_24,488,Hospital_000__Person_0034,Camera_03,0.9840571284294128,1,0.2901471767602751
499,Hospital_000__Person_0034,Camera_25,493,Hospital_000__Person_0034,Camera_16,0.9904847145080566,1,0.35566813535107483
500,Hospital_000__Person_0034,Camera_28,492,Hospital_000__Person_0034,Camera_13,0.9831389784812927,1,0.49440822805231127
501,Hospital_000__Person_0034,Camera_29,496,Hospital_000__Person_0034,Camera_21,0.982430100440979,1,0.6071295582056705
502,Hospital_000__Person_0034,Camera_30,491,Hospital_000__Person_0034,Camera_10,0.9859744310379028,1,0.6284995786266399
503,Hospital_000__Person_0035,Camera,142,Hospital_000__Person_0009,Camera_27,0.9771206378936768,0,0.2062538559499172
504,Hospital_000__Person_0035,Camera_03,514,Hospital_000__Person_0035,Camera_24,0.9889857172966003,1,0.5367350099165187
505,Hospital_000__Person_0035,Camera_04,264,Hospital_000__Person_0018,Camera_08,0.9519210457801819,0,0.08143840327578955
506,Hospital_000__Person_0035,Camera_05,514,Hospital_000__Person_0035,Camera_24,0.9850905537605286,1,0.5550528568289717
507,Hospital_000__Person_0035,Camera_06,512,Hospital_000__Person_0035,Camera_22,0.9764652252197266,1,0.5635070181976448
508,Hospital_000__Person_0035,Camera_08,517,Hospital_000__Person_0035,Camera_27,0.951951265335083,1,0.11626572787183496
509,Hospital_000__Person_0035,Camera_09,516,Hospital_000__Person_0035,Camera_26,0.9912911653518677,1,0.5590975560708854
510,Hospital_000__Person_0035,Camera_19,786,Warehouse_015__Person_0016,Camera,0.8643701076507568,0,0.00783917094185863
511,Hospital_000__Person_0035,Camera_20,142,Hospital_000__Person_0009,Camera_27,0.9793152213096619,0,0.14120927709696268
512,Hospital_000__Person_0035,Camera_22,514,Hospital_000__Person_0035,Camera_24,0.9929123520851135,1,0.5667136828860067
513,Hospital_000__Person_0035,Camera_23,170,Hospital_000__Person_0012,Camera,0.9029767513275146,0,0.05263975806293893
514,Hospital_000__Person_0035,Camera_24,512,Hospital_000__Person_0035,Camera_22,0.9929123520851135,1,0.5502454152388775
515,Hospital_000__Person_0035,Camera_25,269,Hospital_000__Person_0018,Camera_23,0.8024416565895081,0,0.07195599870845643
516,Hospital_000__Person_0035,Camera_26,512,Hospital_000__Person_0035,Camera_22,0.9926971793174744,1,0.5556453473979414
517,Hospital_000__Person_0035,Camera_27,508,Hospital_000__Person_0035,Camera_08,0.951951265335083,1,0.20711975787721482
518,Hospital_000__Person_0035,Camera_31,509,Hospital_000__Person_0035,Camera_09,0.9799380302429199,1,0.5781908101017723
519,Hospital_000__Person_0036,Camera_02,528,Hospital_000__Person_0036,Camera_23,0.9758304953575134,1,0.8482042778765685
520,Hospital_000__Person_0036,Camera_03,529,Hospital_000__Person_0036,Camera_24,0.9822900891304016,1,0.20550924369373538
521,Hospital_000__Person_0036,Camera_07,531,Hospital_000__Person_0036,Camera_28,0.9615328907966614,1,0.5397779417813009
522,Hospital_000__Person_0036,Camera_10,527,Hospital_000__Person_0036,Camera_21,0.967251718044281,1,0.794762381746107
523,Hospital_000__Person_0036,Camera_12,519,Hospital_000__Person_0036,Camera_02,0.8675546050071716,1,0.7166061980347693
524,Hospital_000__Person_0036,Camera_13,526,Hospital_000__Person_0036,Camera_17,0.9970856308937073,1,0.791408989901073
525,Hospital_000__Person_0036,Camera_16,528,Hospital_000__Person_0036,Camera_23,0.9835171103477478,1,0.7923797245095162
526,Hospital_000__Person_0036,Camera_17,524,Hospital_000__Person_0036,Camera_13,0.9970856308937073,1,0.7852712019826029
527,Hospital_000__Person_0036,Camera_21,526,Hospital_000__Person_0036,Camera_17,0.985217809677124,1,0.7704296499717047
528,Hospital_000__Person_0036,Camera_23,525,Hospital_000__Person_0036,Camera_16,0.9835171103477478,1,0.7979585821950352
529,Hospital_000__Person_0036,Camera_24,520,Hospital_000__Person_0036,Camera_03,0.9822900891304016,1,0.24058457688907867
530,Hospital_000__Person_0036,Camera_25,527,Hospital_000__Person_0036,Camera_21,0.9831340909004211,1,0.8061869107608959
531,Hospital_000__Person_0036,Camera_28,521,Hospital_000__Person_0036,Camera_07,0.9615328907966614,1,0.5298778720479096
532,Hospital_000__Person_0036,Camera_29,527,Hospital_000__Person_0036,Camera_21,0.983913779258728,1,0.7419112708437213
533,Hospital_000__Person_0036,Camera_30,527,Hospital_000__Person_0036,Camera_21,0.9609664678573608,1,0.5506501916454034
534,Hospital_000__Person_0037,Camera_01,536,Hospital_000__Person_0037,Camera_14,0.9768166542053223,1,1.0
535,Hospital_000__Person_0037,Camera_11,537,Hospital_000__Person_0037,Camera_15,0.9337782859802246,1,1.0
536,Hospital_000__Person_0037,Camera_14,534,Hospital_000__Person_0037,Camera_01,0.9768166542053223,1,1.0
537,Hospital_000__Person_0037,Camera_15,536,Hospital_000__Person_0037,Camera_14,0.9518933296203613,1,1.0
538,Hospital_000__Person_0038,Camera,417,Hospital_000__Person_0028,Camera_27,0.9655213356018066,0,0.36082758323028213
539,Hospital_000__Person_0038,Camera_01,545,Hospital_000__Person_0038,Camera_09,0.9822412729263306,1,0.5939486142043082
540,Hospital_000__Person_0038,Camera_03,552,Hospital_000__Person_0038,Camera_24,0.9944167733192444,1,0.5880214339814492
541,Hospital_000__Person_0038,Camera_04,544,Hospital_000__Person_0038,Camera_08,0.9566155076026917,1,0.14892372346787902
542,Hospital_000__Person_0038,Camera_05,552,Hospital_000__Person_0038,Camera_24,0.9931198358535767,1,0.5084575285584909
543,Hospital_000__Person_0038,Camera_06,542,Hospital_000__Person_0038,Camera_05,0.9823455214500427,1,0.6171852635005132
544,Hospital_000__Person_0038,Camera_08,407,Hospital_000__Person_0028,Camera_04,0.9736158847808838,0,0.06160979046442432
545,Hospital_000__Person_0038,Camera_09,539,Hospital_000__Person_0038,Camera_01,0.9822412729263306,1,0.5657374621862771
546,Hospital_000__Person_0038,Camera_11,550,Hospital_000__Person_0038,Camera_22,0.9726338386535645,1,0.5114321731138679
547,Hospital_000__Person_0038,Camera_14,542,Hospital_000__Person_0038,Camera_05,0.982641339302063,1,0.4703059067180533
548,Hospital_000__Person_0038,Camera_15,539,Hospital_000__Person_0038,Camera_01,0.9064460396766663,1,0.33540752014531305
549,Hospital_000__Person_0038,Camera_20,550,Hospital_000__Person_0038,Camera_22,0.984616219997406,1,0.5209383779199875
550,Hospital_000__Person_0038,Camera_22,542,Hospital_000__Person_0038,Camera_05,0.9915724992752075,1,0.5391358491886107
551,Hospital_000__Person_0038,Camera_23,555,Hospital_000__Person_0038,Camera_27,0.919316291809082,1,0.5714930304151326
552,Hospital_000__Person_0038,Camera_24,540,Hospital_000__Person_0038,Camera_03,0.9944167733192444,1,0.48539819238042137
553,Hospital_000__Person_0038,Camera_25,551,Hospital_000__Person_0038,Camera_23,0.787918746471405,1,0.1999238610344767
554,Hospital_000__Person_0038,Camera_26,542,Hospital_000__Person_0038,Camera_05,0.980769157409668,1,0.5902474557556426
555,Hospital_000__Person_0038,Camera_27,549,Hospital_000__Person_0038,Camera_20,0.9595515727996826,1,0.44275743493337444
556,Hospital_000__Person_0038,Camera_31,351,Hospital_000__Person_0024,Camera_03,0.8737124800682068,0,0.06178345637971851
557,Hospital_000__Person_0039,Camera,352,Hospital_000__Person_0024,Camera_04,0.9742507338523865,0,0.1815828861674558
558,Hospital_000__Person_0039,Camera_01,560,Hospital_000__Person_0039,Camera_05,0.9855200052261353,1,0.5378608439688765
559,Hospital_000__Person_0039,Camera_03,568,Hospital_000__Person_0039,Camera_22,0.9707117080688477,1,0.5909679702413273
560,Hospital_000__Person_0039,Camera_05,563,Hospital_000__Person_0039,Camera_09,0.9857780933380127,1,0.4987239765666061
561,Hospital_000__Person_0039,Camera_06,565,Hospital_000__Person_0039,Camera_14,0.977454423904419,1,0.5201695955610386
562,Hospital_000__Person_0039,Camera_08,196,Hospital_000__Person_0013,Camera_27,0.9519376158714294,0,0.07692041665545991
563,Hospital_000__Person_0039,Camera_09,560,Hospital_000__Person_0039,Camera_05,0.9857780933380127,1,0.5641164416009234
564,Hospital_000__Person_0039,Camera_11,560,Hospital_000__Person_0039,Camera_05,0.9807249307632446,1,0.590539646532616
565,Hospital_000__Person_0039,Camera_14,560,Hospital_000__Person_0039,Camera_05,0.9835252165794373,1,0.45032551824063505
566,Hospital_000__Person_0039,Camera_19,60,Hospital_000__Person_0004,Camera,0.9346500039100647,0,0.03798270154320853
567,Hospital_000__Person_0039,Camera_20,569,Hospital_000__Person_0039,Camera_24,0.9812545776367188,1,0.23220109745470202
568,Hospital_000__Person_0039,Camera_22,569,Hospital_000__Person_0039,Camera_24,0.9866026639938354,1,0.663556664045862
569,Hospital_000__Person_0039,Camera_24,568,Hospital_000__Person_0039,Camera_22,0.9866026639938354,1,0.5151245797360272
570,Hospital_000__Person_0039,Camera_26,569,Hospital_000__Person_0039,Camera_24,0.9755336046218872,1,0.3367270954728217
571,Hospital_000__Person_0039,Camera_27,280,Hospital_000__Person_0019,Camera_08,0.9670853018760681,0,0.057080259357979654
572,Hospital_000__Person_0039,Camera_31,489,Hospital_000__Person_0034,Camera_04,0.9674171209335327,0,0.10291223907180509
573,Lab_000__Person_0000,Camera_0000,1,Hospital_000__Person_0000,Camera_03,0.9534420967102051,0,0.019986317795861387
574,Lab_000__Person_0000,Camera_0001,575,Lab_000__Person_0000,Camera_0002,0.9566602110862732,1,0.542950773767828
575,Lab_000__Person_0000,Camera_0002,574,Lab_000__Person_0000,Camera_0001,0.9566602110862732,1,0.5402152531636688
576,Lab_000__Person_0000,Camera_0003,573,Lab_000__Person_0000,Camera_0000,0.8833505511283875,1,0.5160762469141832
577,Lab_000__Person_0000,Camera_0004,574,Lab_000__Person_0000,Camera_0001,0.9472129940986633,1,0.3034547841581023
578,Lab_000__Person_0000,Camera_0005,10,Hospital_000__Person_0000,Camera_24,0.9488013982772827,0,0.056823073190097884
579,Lab_000__Person_0000,Camera_0006,581,Lab_000__Person_0000,Camera_0008,0.9290400147438049,1,0.5834589279033724
580,Lab_000__Person_0000,Camera_0007,434,Hospital_000__Person_0030,Camera_05,0.8113206624984741,0,0.05182872266663546
581,Lab_000__Person_0000,Camera_0008,579,Lab_000__Person_0000,Camera_0006,0.9290400147438049,1,0.8128330730082404
582,Lab_000__Person_0000,Camera_0009,574,Lab_000__Person_0000,Camera_0001,0.9348555207252502,1,0.633722898135078
583,Lab_000__Person_0001,Camera_0000,1194,Warehouse_015__Person_0216,Camera_10,0.9183591604232788,0,0.0057201586362799345
584,Lab_000__Person_0001,Camera_0001,585,Lab_000__Person_0001,Camera_0002,0.9098380208015442,1,0.4355484611035941
585,Lab_000__Person_0001,Camera_0002,587,Lab_000__Person_0001,Camera_0004,0.9436513781547546,1,0.4628179258192851
586,Lab_000__Person_0001,Camera_0003,1364,Warehouse_015__Person_0240,Camera_11,0.8132854700088501,0,0.012309418781772706
587,Lab_000__Person_0001,Camera_0004,585,Lab_000__Person_0001,Camera_0002,0.9436513781547546,1,0.13800036751530687
588,Lab_000__Person_0001,Camera_0005,1405,Warehouse_016__FourierGR1T2_0353,Camera,0.8081272840499878,0,0.0038604015976094193
589,Lab_000__Person_0001,Camera_0006,585,Lab_000__Person_0001,Camera_0002,0.9209023118019104,1,0.4758757911857403
590,Lab_000__Person_0001,Camera_0007,1451,Warehouse_016__Person_0182,Camera_01,0.8440960645675659,0,0.006357021539027659
591,Lab_000__Person_0001,Camera_0008,587,Lab_000__Person_0001,Camera_0004,0.8617234230041504,1,0.36219856230351827
592,Lab_000__Person_0001,Camera_0009,585,Lab_000__Person_0001,Camera_0002,0.8970680236816406,1,0.4297304110984426
593,Lab_000__Person_0002,Camera_0000,597,Lab_000__Person_0002,Camera_0004,0.9014569520950317,1,0.25726482140569557
594,Lab_000__Person_0002,Camera_0001,597,Lab_000__Person_0002,Camera_0004,0.9453173875808716,1,0.7514982999063717
595,Lab_000__Person_0002,Camera_0002,597,Lab_000__Person_0002,Camera_0004,0.8855696320533752,1,0.7714128907162712
596,Lab_000__Person_0002,Camera_0003,786,Warehouse_015__Person_0016,Camera,0.8207327127456665,0,0.06199828112139198
597,Lab_000__Person_0002,Camera_0004,594,Lab_000__Person_0002,Camera_0001,0.9453173875808716,1,0.784114103402493
598,Lab_000__Person_0002,Camera_0005,597,Lab_000__Person_0002,Camera_0004,0.8865842223167419,1,0.4610793050163535
599,Lab_000__Person_0002,Camera_0006,601,Lab_000__Person_0002,Camera_0008,0.9491438865661621,1,0.6430372865701506
600,Lab_000__Person_0002,Camera_0007,152,Hospital_000__Person_0010,Camera_24,0.8876239657402039,0,0.15258145764150133
601,Lab_000__Person_0002,Camera_0008,599,Lab_000__Person_0002,Camera_0006,0.9491438865661621,1,0.7851698383466341
602,Lab_000__Person_0002,Camera_0009,598,Lab_000__Person_0002,Camera_0005,0.7760029435157776,1,0.3134186128966
603,Warehouse_015__Forklift_0182,Camera,606,Warehouse_015__Forklift_0182,Camera_08,0.9146392941474915,1,0.5559649122807018
